url,deprecated,valid_until,valid_from,id,label_en,label_it
http://publications.europa.eu/resource/authority/continent/AFRICA,false,,1952-07-24,AFRICA,Africa,Africa
http://publications.europa.eu/resource/authority/continent/AMERICA,false,,1952-07-24,AMERICA,America,America
http://publications.europa.eu/resource/authority/continent/ANTARCTICA,false,,1952-07-24,ANTARCTICA,Antarctica,Antartide
http://publications.europa.eu/resource/authority/continent/ASIA,false,,1952-07-24,ASIA,Asia,Asia
http://publications.europa.eu/resource/authority/continent/EUROPE,false,,1952-07-24,EUROPE,Europe,Europa
http://publications.europa.eu/resource/authority/continent/OCEANIA,false,,1952-07-24,OCEANIA,Oceania,Oceania
http://publications.europa.eu/resource/authority/continent/OP_DATPRO,,,,OP_DATPRO,Provisional data,Dati provvisori
